item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM14964,TXN05018,PROD0061,2,2477.19,10,4458.94
ITEM14965,TXN05018,PROD0238,1,4343.21,10,3908.89
ITEM14966,TXN05018,PROD0040,1,1985.01,5,1885.76
ITEM14967,TXN05018,PROD0435,3,840.71,15,2143.81
ITEM14968,TXN05019,PROD0371,2,3359.53,10,6047.15
ITEM14969,TXN05019,PROD0116,3,1089.92,0,3269.76
ITEM14970,TXN05019,PROD0224,2,624.32,0,1248.64
ITEM14971,TXN05019,PROD0455,1,1352.54,10,1217.29
ITEM14972,TXN05020,PROD0105,2,2245.09,0,4490.18
ITEM14973,TXN05021,PROD0058,1,2260.42,5,2147.4
ITEM14974,TXN05021,PROD0175,2,3063.62,0,6127.24
ITEM14975,TXN05021,PROD0089,3,595.32,15,1518.07
ITEM14976,TXN05021,PROD0310,1,426.71,0,426.71
ITEM14977,TXN05021,PROD0053,1,2082.33,5,1978.21
ITEM14978,TXN05022,PROD0417,2,3794.52,15,6450.68
ITEM14979,TXN05023,PROD0105,3,2245.09,5,6398.51
ITEM14980,TXN05023,PROD0079,1,4548.37,10,4093.53
ITEM14981,TXN05023,PROD0096,1,4671.78,10,4204.6
ITEM14982,TXN05024,PROD0285,2,1761.05,10,3169.89
ITEM14983,TXN05024,PROD0234,1,426.02,15,362.12
ITEM14984,TXN05024,PROD0447,3,1955.77,15,4987.21
ITEM14985,TXN05024,PROD0302,3,200.48,0,601.44
ITEM14986,TXN05024,PROD0483,2,4910.92,5,9330.75
ITEM14987,TXN05025,PROD0219,2,2971.8,10,5349.24
ITEM14988,TXN05025,PROD0441,1,3972.28,5,3773.67
ITEM14989,TXN05025,PROD0386,2,4346.17,10,7823.11
ITEM14990,TXN05026,PROD0283,1,1920.84,5,1824.8
ITEM14991,TXN05026,PROD0241,3,3724.42,10,10055.93
ITEM14992,TXN05026,PROD0197,2,2494.67,15,4240.94
ITEM14993,TXN05027,PROD0417,1,3794.52,10,3415.07
ITEM14994,TXN05028,PROD0235,3,1242.79,10,3355.53
ITEM14995,TXN05028,PROD0164,3,3949.08,15,10070.15
ITEM14996,TXN05028,PROD0208,3,2877.76,15,7338.29
ITEM14997,TXN05028,PROD0357,1,2342.74,5,2225.6
ITEM14998,TXN05028,PROD0456,1,2173.91,10,1956.52
ITEM14999,TXN05029,PROD0113,1,2894.36,10,2604.92
ITEM15000,TXN05029,PROD0115,1,1685.88,10,1517.29
ITEM15001,TXN05030,PROD0464,1,3335.34,15,2835.04
ITEM15002,TXN05030,PROD0221,3,521.79,10,1408.83
ITEM15003,TXN05031,PROD0306,3,2516.0,10,6793.2
ITEM15004,TXN05031,PROD0001,2,4722.71,10,8500.88
ITEM15005,TXN05031,PROD0364,3,1651.17,0,4953.51
ITEM15006,TXN05031,PROD0192,3,4465.76,10,12057.55
ITEM15007,TXN05032,PROD0199,3,1089.79,10,2942.43
ITEM15008,TXN05032,PROD0005,3,570.42,10,1540.13
ITEM15009,TXN05032,PROD0435,3,840.71,0,2522.13
ITEM15010,TXN05033,PROD0394,2,529.55,0,1059.1
ITEM15011,TXN05034,PROD0159,2,230.23,0,460.46
ITEM15012,TXN05034,PROD0292,3,4653.38,15,11866.12
ITEM15013,TXN05034,PROD0134,1,1092.96,15,929.02
ITEM15014,TXN05034,PROD0223,1,3145.86,0,3145.86
ITEM15015,TXN05034,PROD0422,1,4954.69,10,4459.22
ITEM15016,TXN05035,PROD0224,3,624.32,5,1779.31
ITEM15017,TXN05035,PROD0108,1,3276.42,0,3276.42
ITEM15018,TXN05036,PROD0171,2,2740.24,5,5206.46
ITEM15019,TXN05036,PROD0040,1,1985.01,15,1687.26
ITEM15020,TXN05036,PROD0230,1,907.32,10,816.59
ITEM15021,TXN05036,PROD0489,1,3523.66,15,2995.11
ITEM15022,TXN05037,PROD0233,1,4276.11,5,4062.3
ITEM15023,TXN05037,PROD0458,3,3306.99,0,9920.97
ITEM15024,TXN05037,PROD0207,3,4695.86,5,13383.2
ITEM15025,TXN05038,PROD0186,3,648.49,15,1653.65
ITEM15026,TXN05038,PROD0067,2,2770.22,10,4986.4
ITEM15027,TXN05038,PROD0487,2,3892.25,15,6616.82
ITEM15028,TXN05038,PROD0372,3,3184.2,15,8119.71
ITEM15029,TXN05038,PROD0493,1,2459.44,0,2459.44
ITEM15030,TXN05039,PROD0285,2,1761.05,5,3345.99
ITEM15031,TXN05039,PROD0365,2,1875.71,0,3751.42
ITEM15032,TXN05039,PROD0375,3,1298.07,5,3699.5
ITEM15033,TXN05039,PROD0284,2,2879.86,0,5759.72
ITEM15034,TXN05039,PROD0292,2,4653.38,5,8841.42
ITEM15035,TXN05040,PROD0442,3,1280.47,15,3265.2
ITEM15036,TXN05040,PROD0334,1,3115.97,10,2804.37
ITEM15037,TXN05040,PROD0200,1,400.13,10,360.12
ITEM15038,TXN05040,PROD0459,2,3252.58,0,6505.16
ITEM15039,TXN05041,PROD0380,2,1280.34,15,2176.58
ITEM15040,TXN05042,PROD0135,2,1531.75,5,2910.32
ITEM15041,TXN05042,PROD0110,3,2091.9,15,5334.35
ITEM15042,TXN05042,PROD0491,2,3568.73,10,6423.71
ITEM15043,TXN05042,PROD0379,3,4013.24,0,12039.72
ITEM15044,TXN05043,PROD0197,3,2494.67,10,6735.61
ITEM15045,TXN05043,PROD0446,2,679.75,10,1223.55
ITEM15046,TXN05044,PROD0479,2,3345.56,10,6022.01
ITEM15047,TXN05045,PROD0441,3,3972.28,0,11916.84
ITEM15048,TXN05045,PROD0134,3,1092.96,5,3114.94
ITEM15049,TXN05046,PROD0234,2,426.02,0,852.04
ITEM15050,TXN05046,PROD0025,3,2563.75,0,7691.25
ITEM15051,TXN05046,PROD0215,3,791.08,0,2373.24
ITEM15052,TXN05046,PROD0400,2,4611.1,10,8299.98
ITEM15053,TXN05047,PROD0117,1,1138.38,0,1138.38
ITEM15054,TXN05047,PROD0273,2,2346.44,5,4458.24
ITEM15055,TXN05048,PROD0238,3,4343.21,15,11075.19
ITEM15056,TXN05048,PROD0146,2,2796.0,15,4753.2
ITEM15057,TXN05048,PROD0409,3,2509.26,5,7151.39
ITEM15058,TXN05049,PROD0373,3,1601.43,10,4323.86
ITEM15059,TXN05050,PROD0190,2,2362.45,15,4016.16
ITEM15060,TXN05051,PROD0025,3,2563.75,15,6537.56
ITEM15061,TXN05052,PROD0465,3,1772.05,15,4518.73
ITEM15062,TXN05052,PROD0236,2,388.68,5,738.49
ITEM15063,TXN05052,PROD0107,2,831.93,15,1414.28
ITEM15064,TXN05053,PROD0471,1,3019.16,15,2566.29
ITEM15065,TXN05053,PROD0290,3,806.31,0,2418.93
ITEM15066,TXN05053,PROD0243,3,3495.41,0,10486.23
ITEM15067,TXN05053,PROD0464,2,3335.34,5,6337.15
ITEM15068,TXN05053,PROD0314,3,4820.9,5,13739.56
ITEM15069,TXN05054,PROD0183,2,4772.9,0,9545.8
ITEM15070,TXN05054,PROD0247,3,1063.49,0,3190.47
ITEM15071,TXN05055,PROD0112,1,2269.35,0,2269.35
ITEM15072,TXN05055,PROD0414,3,4089.26,0,12267.78
ITEM15073,TXN05055,PROD0335,1,1355.73,10,1220.16
ITEM15074,TXN05056,PROD0314,1,4820.9,15,4097.76
ITEM15075,TXN05056,PROD0241,2,3724.42,5,7076.4
ITEM15076,TXN05057,PROD0131,2,286.43,10,515.57
ITEM15077,TXN05057,PROD0066,2,2751.65,10,4952.97
ITEM15078,TXN05057,PROD0129,2,2692.5,5,5115.75
ITEM15079,TXN05057,PROD0154,2,882.71,5,1677.15
ITEM15080,TXN05058,PROD0382,1,860.96,10,774.86
ITEM15081,TXN05058,PROD0489,1,3523.66,15,2995.11
ITEM15082,TXN05059,PROD0444,1,347.14,15,295.07
ITEM15083,TXN05059,PROD0452,3,1238.27,0,3714.81
ITEM15084,TXN05059,PROD0434,1,2797.29,15,2377.7
ITEM15085,TXN05059,PROD0193,3,1791.04,15,4567.15
ITEM15086,TXN05059,PROD0137,3,1474.35,15,3759.59
ITEM15087,TXN05060,PROD0453,1,4576.12,5,4347.31
ITEM15088,TXN05061,PROD0084,2,1308.91,5,2486.93
ITEM15089,TXN05061,PROD0164,2,3949.08,15,6713.44
ITEM15090,TXN05061,PROD0432,1,1865.02,5,1771.77
ITEM15091,TXN05061,PROD0329,2,2874.48,0,5748.96
ITEM15092,TXN05061,PROD0163,3,587.87,10,1587.25
ITEM15093,TXN05062,PROD0343,2,4476.14,10,8057.05
ITEM15094,TXN05062,PROD0229,1,691.15,5,656.59
ITEM15095,TXN05062,PROD0187,1,3359.56,15,2855.63
ITEM15096,TXN05062,PROD0447,1,1955.77,0,1955.77
ITEM15097,TXN05062,PROD0112,2,2269.35,5,4311.76
ITEM15098,TXN05063,PROD0277,1,4993.42,5,4743.75
ITEM15099,TXN05064,PROD0287,1,430.52,5,408.99
ITEM15100,TXN05065,PROD0291,2,1314.72,10,2366.5
ITEM15101,TXN05065,PROD0071,1,2608.26,5,2477.85
ITEM15102,TXN05066,PROD0427,3,2752.63,10,7432.1
ITEM15103,TXN05066,PROD0359,3,1670.28,0,5010.84
ITEM15104,TXN05066,PROD0231,1,2755.23,10,2479.71
ITEM15105,TXN05067,PROD0157,1,1285.39,10,1156.85
ITEM15106,TXN05067,PROD0476,1,2895.24,10,2605.72
ITEM15107,TXN05067,PROD0174,3,3090.58,15,7880.98
ITEM15108,TXN05067,PROD0188,3,1484.83,0,4454.49
ITEM15109,TXN05067,PROD0010,1,1766.03,5,1677.73
ITEM15110,TXN05068,PROD0050,1,4388.57,5,4169.14
ITEM15111,TXN05069,PROD0121,3,4501.5,0,13504.5
ITEM15112,TXN05069,PROD0347,2,946.34,5,1798.05
ITEM15113,TXN05070,PROD0435,1,840.71,10,756.64
ITEM15114,TXN05070,PROD0495,1,3236.9,15,2751.36
ITEM15115,TXN05071,PROD0396,2,4822.04,0,9644.08
ITEM15116,TXN05071,PROD0106,3,504.5,10,1362.15
ITEM15117,TXN05071,PROD0293,1,1147.98,0,1147.98
ITEM15118,TXN05071,PROD0145,2,4978.28,10,8960.9
ITEM15119,TXN05071,PROD0113,3,2894.36,0,8683.08
ITEM15120,TXN05072,PROD0275,3,4579.77,10,12365.38
ITEM15121,TXN05072,PROD0265,2,636.98,15,1082.87
ITEM15122,TXN05072,PROD0276,2,3288.16,0,6576.32
ITEM15123,TXN05073,PROD0150,2,3681.94,0,7363.88
ITEM15124,TXN05073,PROD0292,2,4653.38,10,8376.08
ITEM15125,TXN05073,PROD0243,1,3495.41,10,3145.87
ITEM15126,TXN05074,PROD0480,2,1823.25,5,3464.17
ITEM15127,TXN05074,PROD0473,3,470.17,5,1339.98
ITEM15128,TXN05074,PROD0190,2,2362.45,10,4252.41
ITEM15129,TXN05074,PROD0297,1,4234.61,0,4234.61
ITEM15130,TXN05074,PROD0174,3,3090.58,15,7880.98
ITEM15131,TXN05075,PROD0179,3,4841.83,15,12346.67
ITEM15132,TXN05076,PROD0312,2,1555.72,5,2955.87
ITEM15133,TXN05076,PROD0244,3,2169.48,0,6508.44
ITEM15134,TXN05076,PROD0468,1,372.68,10,335.41
ITEM15135,TXN05076,PROD0486,1,2880.03,5,2736.03
ITEM15136,TXN05076,PROD0300,1,3803.27,0,3803.27
ITEM15137,TXN05077,PROD0316,3,2419.64,10,6533.03
ITEM15138,TXN05077,PROD0301,2,3572.64,5,6788.02
ITEM15139,TXN05078,PROD0248,2,605.62,15,1029.55
ITEM15140,TXN05078,PROD0464,3,3335.34,15,8505.12
ITEM15141,TXN05078,PROD0406,1,3414.9,5,3244.15
ITEM15142,TXN05078,PROD0367,2,2865.62,10,5158.12
ITEM15143,TXN05079,PROD0446,2,679.75,10,1223.55
ITEM15144,TXN05079,PROD0160,1,4080.79,15,3468.67
ITEM15145,TXN05079,PROD0062,2,3533.48,0,7066.96
ITEM15146,TXN05079,PROD0461,1,1803.88,5,1713.69
ITEM15147,TXN05080,PROD0227,1,4555.81,0,4555.81
ITEM15148,TXN05080,PROD0458,2,3306.99,15,5621.88
ITEM15149,TXN05080,PROD0202,2,465.41,0,930.82
ITEM15150,TXN05080,PROD0469,1,1066.76,10,960.08
ITEM15151,TXN05081,PROD0010,1,1766.03,15,1501.13
ITEM15152,TXN05081,PROD0195,2,2870.69,5,5454.31
ITEM15153,TXN05081,PROD0346,3,234.34,15,597.57
ITEM15154,TXN05082,PROD0334,1,3115.97,15,2648.57
ITEM15155,TXN05082,PROD0402,2,3932.44,15,6685.15
ITEM15156,TXN05083,PROD0102,3,4447.78,10,12009.01
ITEM15157,TXN05083,PROD0484,1,1943.58,10,1749.22
ITEM15158,TXN05084,PROD0084,1,1308.91,0,1308.91
ITEM15159,TXN05085,PROD0476,1,2895.24,0,2895.24
ITEM15160,TXN05085,PROD0020,1,2315.72,15,1968.36
ITEM15161,TXN05085,PROD0109,2,1688.23,15,2869.99
ITEM15162,TXN05085,PROD0144,1,3633.98,5,3452.28
ITEM15163,TXN05086,PROD0497,2,902.27,10,1624.09
ITEM15164,TXN05086,PROD0315,2,1651.14,10,2972.05
ITEM15165,TXN05087,PROD0129,2,2692.5,15,4577.25
ITEM15166,TXN05088,PROD0123,2,3050.48,10,5490.86
ITEM15167,TXN05088,PROD0181,3,1313.71,10,3547.02
ITEM15168,TXN05088,PROD0165,2,3891.57,0,7783.14
ITEM15169,TXN05088,PROD0111,1,1644.15,15,1397.53
ITEM15170,TXN05089,PROD0150,1,3681.94,10,3313.75
ITEM15171,TXN05090,PROD0161,1,1326.18,5,1259.87
ITEM15172,TXN05090,PROD0494,2,2236.52,15,3802.08
ITEM15173,TXN05090,PROD0364,2,1651.17,0,3302.34
ITEM15174,TXN05090,PROD0394,3,529.55,5,1509.22
ITEM15175,TXN05091,PROD0105,3,2245.09,15,5724.98
ITEM15176,TXN05091,PROD0380,3,1280.34,0,3841.02
ITEM15177,TXN05091,PROD0238,3,4343.21,15,11075.19
ITEM15178,TXN05091,PROD0422,2,4954.69,10,8918.44
ITEM15179,TXN05092,PROD0212,1,4574.03,10,4116.63
ITEM15180,TXN05093,PROD0347,1,946.34,15,804.39
ITEM15181,TXN05093,PROD0377,1,243.87,0,243.87
ITEM15182,TXN05093,PROD0084,1,1308.91,5,1243.46
ITEM15183,TXN05093,PROD0428,1,3758.46,15,3194.69
ITEM15184,TXN05093,PROD0440,3,2332.25,10,6297.07
ITEM15185,TXN05094,PROD0437,3,3198.06,5,9114.47
ITEM15186,TXN05094,PROD0406,2,3414.9,15,5805.33
ITEM15187,TXN05095,PROD0359,3,1670.28,0,5010.84
ITEM15188,TXN05095,PROD0398,3,692.78,0,2078.34
ITEM15189,TXN05096,PROD0493,2,2459.44,15,4181.05
ITEM15190,TXN05096,PROD0172,1,285.43,0,285.43
ITEM15191,TXN05097,PROD0088,1,4531.14,0,4531.14
ITEM15192,TXN05097,PROD0114,1,3540.64,15,3009.54
ITEM15193,TXN05097,PROD0398,1,692.78,10,623.5
ITEM15194,TXN05098,PROD0406,3,3414.9,5,9732.47
ITEM15195,TXN05098,PROD0106,3,504.5,15,1286.47
ITEM15196,TXN05099,PROD0390,3,3503.75,0,10511.25
ITEM15197,TXN05099,PROD0239,1,4800.0,0,4800.0
ITEM15198,TXN05099,PROD0483,1,4910.92,0,4910.92
ITEM15199,TXN05100,PROD0135,1,1531.75,0,1531.75
ITEM15200,TXN05100,PROD0361,3,3043.63,0,9130.89
ITEM15201,TXN05100,PROD0100,3,798.38,5,2275.38
ITEM15202,TXN05101,PROD0431,2,2602.67,10,4684.81
ITEM15203,TXN05101,PROD0455,1,1352.54,15,1149.66
ITEM15204,TXN05101,PROD0408,3,515.13,0,1545.39
ITEM15205,TXN05101,PROD0179,2,4841.83,0,9683.66
ITEM15206,TXN05102,PROD0296,1,283.6,15,241.06
ITEM15207,TXN05102,PROD0364,2,1651.17,15,2806.99
ITEM15208,TXN05102,PROD0183,1,4772.9,0,4772.9
ITEM15209,TXN05102,PROD0055,3,1099.68,10,2969.14
ITEM15210,TXN05103,PROD0272,2,4204.09,15,7146.95
ITEM15211,TXN05104,PROD0341,3,776.65,5,2213.45
ITEM15212,TXN05105,PROD0102,3,4447.78,5,12676.17
ITEM15213,TXN05105,PROD0168,1,1130.59,15,961.0
ITEM15214,TXN05106,PROD0321,1,3571.69,15,3035.94
ITEM15215,TXN05107,PROD0259,3,3510.16,15,8950.91
ITEM15216,TXN05107,PROD0160,2,4080.79,5,7753.5
ITEM15217,TXN05107,PROD0374,2,3371.96,10,6069.53
ITEM15218,TXN05107,PROD0039,3,3842.98,10,10376.05
ITEM15219,TXN05108,PROD0175,3,3063.62,10,8271.77
ITEM15220,TXN05109,PROD0305,3,4578.87,0,13736.61
ITEM15221,TXN05109,PROD0355,1,2684.46,5,2550.24
ITEM15222,TXN05109,PROD0121,2,4501.5,15,7652.55
ITEM15223,TXN05109,PROD0157,2,1285.39,15,2185.16
ITEM15224,TXN05110,PROD0485,2,3550.03,10,6390.05
ITEM15225,TXN05110,PROD0396,3,4822.04,0,14466.12
ITEM15226,TXN05110,PROD0435,2,840.71,0,1681.42
ITEM15227,TXN05111,PROD0379,2,4013.24,0,8026.48
ITEM15228,TXN05111,PROD0464,2,3335.34,0,6670.68
ITEM15229,TXN05111,PROD0211,2,2792.42,10,5026.36
ITEM15230,TXN05111,PROD0353,2,824.97,10,1484.95
ITEM15231,TXN05111,PROD0102,3,4447.78,10,12009.01
ITEM15232,TXN05112,PROD0070,2,2760.49,15,4692.83
ITEM15233,TXN05112,PROD0088,3,4531.14,0,13593.42
ITEM15234,TXN05113,PROD0407,1,1335.84,0,1335.84
ITEM15235,TXN05113,PROD0268,2,2149.96,5,4084.92
ITEM15236,TXN05113,PROD0318,1,4950.76,15,4208.15
ITEM15237,TXN05113,PROD0376,3,1545.09,15,3939.98
ITEM15238,TXN05113,PROD0102,1,4447.78,10,4003.0
ITEM15239,TXN05114,PROD0364,3,1651.17,10,4458.16
ITEM15240,TXN05114,PROD0067,3,2770.22,0,8310.66
ITEM15241,TXN05115,PROD0261,3,2415.87,5,6885.23
ITEM15242,TXN05116,PROD0346,3,234.34,0,703.02
ITEM15243,TXN05116,PROD0142,3,2330.24,10,6291.65
ITEM15244,TXN05116,PROD0094,1,1092.03,10,982.83
ITEM15245,TXN05117,PROD0424,2,852.66,15,1449.52
ITEM15246,TXN05117,PROD0324,1,1810.64,10,1629.58
ITEM15247,TXN05117,PROD0214,2,1396.2,5,2652.78
ITEM15248,TXN05118,PROD0399,3,648.74,5,1848.91
ITEM15249,TXN05119,PROD0325,3,2496.59,5,7115.28
ITEM15250,TXN05119,PROD0147,2,2588.29,10,4658.92
ITEM15251,TXN05119,PROD0493,2,2459.44,15,4181.05
ITEM15252,TXN05120,PROD0025,1,2563.75,0,2563.75
ITEM15253,TXN05120,PROD0492,2,4289.9,10,7721.82
ITEM15254,TXN05121,PROD0001,2,4722.71,0,9445.42
ITEM15255,TXN05121,PROD0074,2,2112.85,10,3803.13
ITEM15256,TXN05121,PROD0337,1,1546.51,0,1546.51
ITEM15257,TXN05121,PROD0468,1,372.68,15,316.78
ITEM15258,TXN05121,PROD0354,2,4070.21,5,7733.4
ITEM15259,TXN05122,PROD0341,3,776.65,0,2329.95
ITEM15260,TXN05122,PROD0352,1,1607.74,0,1607.74
ITEM15261,TXN05123,PROD0354,1,4070.21,5,3866.7
ITEM15262,TXN05123,PROD0186,3,648.49,0,1945.47
ITEM15263,TXN05123,PROD0488,2,3478.65,10,6261.57
ITEM15264,TXN05123,PROD0185,1,2872.27,5,2728.66
ITEM15265,TXN05124,PROD0049,1,3622.95,15,3079.51
ITEM15266,TXN05124,PROD0273,3,2346.44,15,5983.42
ITEM15267,TXN05124,PROD0168,2,1130.59,0,2261.18
ITEM15268,TXN05125,PROD0405,1,2676.32,10,2408.69
ITEM15269,TXN05125,PROD0221,2,521.79,5,991.4
ITEM15270,TXN05125,PROD0147,3,2588.29,0,7764.87
ITEM15271,TXN05126,PROD0177,2,893.8,10,1608.84
ITEM15272,TXN05127,PROD0077,2,1037.53,10,1867.55
ITEM15273,TXN05127,PROD0486,3,2880.03,10,7776.08
ITEM15274,TXN05127,PROD0491,2,3568.73,15,6066.84
ITEM15275,TXN05127,PROD0014,1,4426.19,5,4204.88
ITEM15276,TXN05127,PROD0128,1,4066.97,0,4066.97
ITEM15277,TXN05128,PROD0114,1,3540.64,0,3540.64
ITEM15278,TXN05128,PROD0131,3,286.43,15,730.4
ITEM15279,TXN05128,PROD0188,2,1484.83,0,2969.66
ITEM15280,TXN05128,PROD0066,2,2751.65,5,5228.14
ITEM15281,TXN05128,PROD0042,2,4888.76,5,9288.64
ITEM15282,TXN05129,PROD0124,3,283.69,0,851.07
ITEM15283,TXN05129,PROD0138,3,2401.23,5,6843.51
ITEM15284,TXN05129,PROD0335,2,1355.73,10,2440.31
ITEM15285,TXN05129,PROD0265,1,636.98,0,636.98
ITEM15286,TXN05130,PROD0412,2,1562.25,0,3124.5
ITEM15287,TXN05130,PROD0198,3,3735.38,10,10085.53
ITEM15288,TXN05130,PROD0274,2,1781.27,0,3562.54
ITEM15289,TXN05130,PROD0443,3,1853.83,0,5561.49
ITEM15290,TXN05131,PROD0273,1,2346.44,0,2346.44
ITEM15291,TXN05132,PROD0184,2,2973.38,5,5649.42
ITEM15292,TXN05132,PROD0158,3,3523.02,5,10040.61
ITEM15293,TXN05132,PROD0355,1,2684.46,0,2684.46
ITEM15294,TXN05133,PROD0348,1,441.97,5,419.87
ITEM15295,TXN05134,PROD0271,3,2368.95,15,6040.82
ITEM15296,TXN05134,PROD0426,2,3340.39,10,6012.7
ITEM15297,TXN05134,PROD0453,3,4576.12,5,13041.94
ITEM15298,TXN05135,PROD0288,1,2758.25,10,2482.43
ITEM15299,TXN05135,PROD0187,3,3359.56,10,9070.81
ITEM15300,TXN05136,PROD0205,1,510.06,0,510.06
ITEM15301,TXN05136,PROD0201,1,205.27,0,205.27
ITEM15302,TXN05136,PROD0010,1,1766.03,0,1766.03
ITEM15303,TXN05136,PROD0351,2,3077.41,10,5539.34
ITEM15304,TXN05137,PROD0281,2,2883.48,15,4901.92
ITEM15305,TXN05137,PROD0394,2,529.55,10,953.19
ITEM15306,TXN05138,PROD0088,2,4531.14,0,9062.28
ITEM15307,TXN05139,PROD0388,3,3085.79,0,9257.37
ITEM15308,TXN05140,PROD0293,2,1147.98,10,2066.36
ITEM15309,TXN05140,PROD0295,3,1731.93,10,4676.21
ITEM15310,TXN05140,PROD0338,2,3355.59,10,6040.06
ITEM15311,TXN05140,PROD0155,1,573.1,5,544.45
ITEM15312,TXN05141,PROD0137,1,1474.35,0,1474.35
ITEM15313,TXN05141,PROD0369,3,941.82,15,2401.64
ITEM15314,TXN05141,PROD0111,3,1644.15,0,4932.45
ITEM15315,TXN05141,PROD0161,2,1326.18,5,2519.74
ITEM15316,TXN05141,PROD0310,1,426.71,10,384.04
ITEM15317,TXN05142,PROD0109,1,1688.23,0,1688.23
ITEM15318,TXN05142,PROD0495,1,3236.9,15,2751.36
ITEM15319,TXN05142,PROD0134,2,1092.96,15,1858.03
ITEM15320,TXN05143,PROD0164,3,3949.08,15,10070.15
ITEM15321,TXN05143,PROD0186,2,648.49,0,1296.98
ITEM15322,TXN05143,PROD0408,2,515.13,15,875.72
ITEM15323,TXN05143,PROD0002,2,3689.47,0,7378.94
ITEM15324,TXN05144,PROD0254,1,2922.18,15,2483.85
ITEM15325,TXN05144,PROD0493,2,2459.44,10,4426.99
ITEM15326,TXN05145,PROD0417,3,3794.52,5,10814.38
ITEM15327,TXN05146,PROD0274,3,1781.27,5,5076.62
ITEM15328,TXN05147,PROD0003,2,1081.84,0,2163.68
ITEM15329,TXN05147,PROD0060,2,2283.85,15,3882.54
ITEM15330,TXN05147,PROD0036,3,4827.38,15,12309.82
ITEM15331,TXN05148,PROD0010,2,1766.03,0,3532.06
ITEM15332,TXN05149,PROD0046,1,4650.27,5,4417.76
ITEM15333,TXN05150,PROD0050,1,4388.57,10,3949.71
ITEM15334,TXN05150,PROD0465,1,1772.05,15,1506.24
ITEM15335,TXN05151,PROD0004,2,2688.48,0,5376.96
ITEM15336,TXN05151,PROD0415,1,1896.11,10,1706.5
ITEM15337,TXN05151,PROD0454,2,4779.68,0,9559.36
ITEM15338,TXN05152,PROD0398,2,692.78,5,1316.28
ITEM15339,TXN05153,PROD0141,1,3632.99,0,3632.99
ITEM15340,TXN05153,PROD0471,2,3019.16,5,5736.4
ITEM15341,TXN05153,PROD0345,1,3316.05,10,2984.45
ITEM15342,TXN05153,PROD0015,2,1614.23,15,2744.19
ITEM15343,TXN05153,PROD0036,2,4827.38,15,8206.55
ITEM15344,TXN05154,PROD0107,2,831.93,5,1580.67
ITEM15345,TXN05154,PROD0169,1,3337.15,10,3003.43
ITEM15346,TXN05154,PROD0023,2,1568.17,5,2979.52
ITEM15347,TXN05155,PROD0141,2,3632.99,5,6902.68
ITEM15348,TXN05155,PROD0365,3,1875.71,0,5627.13
ITEM15349,TXN05156,PROD0075,2,4572.44,10,8230.39
ITEM15350,TXN05157,PROD0031,2,1142.65,5,2171.03
ITEM15351,TXN05157,PROD0445,3,4611.76,10,12451.75
ITEM15352,TXN05157,PROD0381,2,3127.13,0,6254.26
ITEM15353,TXN05157,PROD0176,1,2922.08,15,2483.77
ITEM15354,TXN05157,PROD0112,1,2269.35,0,2269.35
ITEM15355,TXN05158,PROD0142,2,2330.24,5,4427.46
ITEM15356,TXN05158,PROD0283,3,1920.84,15,4898.14
ITEM15357,TXN05158,PROD0228,1,4697.42,15,3992.81
ITEM15358,TXN05158,PROD0180,1,3596.5,0,3596.5
ITEM15359,TXN05159,PROD0040,1,1985.01,5,1885.76
ITEM15360,TXN05160,PROD0321,1,3571.69,0,3571.69
ITEM15361,TXN05160,PROD0238,3,4343.21,15,11075.19
ITEM15362,TXN05160,PROD0401,3,4343.25,5,12378.26
ITEM15363,TXN05160,PROD0069,3,3443.0,10,9296.1
ITEM15364,TXN05161,PROD0333,2,1041.08,10,1873.94
ITEM15365,TXN05161,PROD0176,1,2922.08,10,2629.87
ITEM15366,TXN05161,PROD0392,1,4323.86,15,3675.28
ITEM15367,TXN05161,PROD0172,2,285.43,10,513.77
ITEM15368,TXN05162,PROD0021,1,2982.9,10,2684.61
ITEM15369,TXN05163,PROD0187,3,3359.56,10,9070.81
ITEM15370,TXN05164,PROD0303,2,485.59,5,922.62
ITEM15371,TXN05164,PROD0262,2,1523.96,15,2590.73
ITEM15372,TXN05164,PROD0265,2,636.98,0,1273.96
ITEM15373,TXN05165,PROD0118,3,875.17,5,2494.23
ITEM15374,TXN05165,PROD0328,2,2477.49,15,4211.73
ITEM15375,TXN05166,PROD0277,3,4993.42,5,14231.25
ITEM15376,TXN05166,PROD0063,3,4339.91,15,11066.77
ITEM15377,TXN05166,PROD0447,2,1955.77,5,3715.96
ITEM15378,TXN05166,PROD0155,2,573.1,5,1088.89
ITEM15379,TXN05166,PROD0009,1,2348.75,10,2113.88
ITEM15380,TXN05167,PROD0194,2,515.07,10,927.13
ITEM15381,TXN05167,PROD0016,3,2661.87,15,6787.77
ITEM15382,TXN05168,PROD0040,2,1985.01,5,3771.52
ITEM15383,TXN05168,PROD0338,1,3355.59,0,3355.59
ITEM15384,TXN05169,PROD0318,2,4950.76,0,9901.52
ITEM15385,TXN05169,PROD0113,3,2894.36,15,7380.62
ITEM15386,TXN05169,PROD0311,1,2591.39,5,2461.82
ITEM15387,TXN05170,PROD0458,3,3306.99,15,8432.82
ITEM15388,TXN05170,PROD0428,3,3758.46,10,10147.84
ITEM15389,TXN05171,PROD0048,3,739.63,5,2107.95
